Bus_Number,Real,Imaginary,Magnitude,Angle
51,0.970809073059741,0.00558018087089282,0.970825110281798,0.329330762002831
52,0.969578999055509,0.00581713613267012,0.969596449293348,0.343750587174899
53,0.991439645801169,0.000112104381076961,0.991439652139121,0.00647856669890558
54,0.984864200732572,0.00166894595172528,0.984865614825291,0.0970930486312708
55,0.979424579269307,0.0029530276099059,0.979429031042537,0.172749908179665
56,0.975178227836939,0.00392106104449801,0.975186110835725,0.230377414036021
57,0.972107593560949,0.0046145765318818,0.972118546153415,0.271979948871184
58,0.970224323495147,0.00503304876585253,0.970237377903724,0.297219785877486
59,0.984018443707729,0.00196843371935326,0.984020412536391,0.114614512211451
60,0.978534146450386,0.00329127169429616,0.978539681483971,0.192711993635232
61,0.974274640625378,0.00422956805685107,0.974283821384538,0.248733638689483
62,0.971189837151415,0.00492525797589242,0.971202325961136,0.290565309713917
63,0.968320627202645,0.00566517351580128,0.968337199149701,0.335205943367204
64,0.983989535743975,0.00197325797138304,0.983991514293017,0.114898784985624
65,0.978512257073964,0.00329491837082321,0.97851780450386,0.19292982955895
66,0.974299725238595,0.00422541488885176,0.974308887740938,0.248483003468706
67,0.971225257955119,0.00491942005278175,0.971237716722144,0.290210323431068
68,0.969270085992807,0.00534960753655977,0.969284848690672,0.316224369358654
69,0.987681205948751,0.000169426986200671,0.987681220480517,0.00982852674652001
70,0.983027012234603,0.00133014976372461,0.98302791215778,0.0775277994607619
71,0.979519476659979,0.00219666917867427,0.979521939780687,0.128491229557524
72,0.977207286585097,0.0027861001699279,0.977211258279992,0.163354644095603
73,0.986543661917072,0.000463278404694643,0.986543770694248,0.0269059509498112
74,0.982175105651964,0.00166278919580947,0.982176513173857,0.0969997219152799
75,0.978636975995534,0.00250270584892196,0.978640176123098,0.14652437361904
76,0.976288519489318,0.00309799033671935,0.97629343479856,0.181812212217533
77,0.985670554630479,0.000768193951083096,0.985670853980933,0.0446541312675732
78,0.98214507603335,0.0016363270218035,0.982146439153896,0.0954589579404744
79,0.978589816516549,0.00251059986571192,0.978593037018749,0.14699362115576
80,0.976348969621503,0.00311960541382958,0.97635395345075,0.183069395536162
